faction,x,y,asset_mint,cargo_type
MUD,-16,0,E3v5pMQsMidPQjKLzueEFP5zCJ1jXpRhJfkiJXtEmXrZ,Magnet
MUD,-16,0,HhH1jCgcxUEf9eAEfaEcw3PYf4ukvLfEN6Zrmp8S1Bur,Electromagnet
MUD,-16,0,3GFznZnCoCyewKdGPrcVsBMYVX5gBSDbuoddTKtUMVSd,Lumanite
MUD,-16,0,4EjXJqSFWPXDqaE5cCyvuGBQi5uSUiMQfWyZk1MNmoxq,Copper
MUD,-16,0,HCJDrATf3EpDFdhwFUnbzLif5hNeKeqNxFXPsdY3tPzj,Silica
MUD,-16,0,GzpJuzHRQYcaFcNw8pUoAFxqHkPQe2TKZ1RGk7dRSuab,Ammunition
MUD,12,-31,7UZt3PHPCNZU2Jk9txofoVEpN2UBqX1MvP7DYidNvwXF,Particle Accelerator
MUD,12,-31,EbZZUZ5QPQWhqEsLMNnmLyC2FFr93hv4Da5eBQjBLFRw,Fuel
MUD,12,-31,HXtUZb64sDB3tttMWMSbLA3wVsHQf4Mg8bNa1Gz9eBFh,Strange Emitter
MUD,12,-31,Gh6WNvoeKn9FDZ84drTPUzop1TJFACWtGxBqbtA6Q7nT,Biomass
MUD,12,-31,AqR6sT7jGXKyfV7NP6fogX4FqQXtHmEYxv26ACDR2itp,Honeyland Explorer Badge
MUD,12,-31,8AXs1Lqat6XwUSdYPtag5td7KYbdudLJkPQemdAftmv3,Titanium
MUD,12,-31,7LaoQJRdXiu6VLnxH4e6ZsZHAhGsdSjvd1A7xsoJuopQ,Hydrocarbon
MUD,12,-31,9YuS26bHqWzq6wH2PHf5qiCSpwyi4F4QNv3NHu2WBcrD,Iron Ore
MUD,12,-31,cuX6cFCn5YWvMByUGcmdjeU8C5vYSFpLYEAfvDC8JhP,Golden Ticket 2624
MUD,12,-31,5mrirEjJsdKP2UrhRQKNdZvotoZh6G74dPk9k1s5R6m7,Nitrogen
MUD,12,-31,4PzdQzD9CtmGL8vnbmAsvB1CxtNubk3jfKKBUD1D4JLZ,The Edge of Paradise
MUD,12,-31,7fB3YEPpjsstgA2neV9ib7oWk3UGd44ieCnrhjjaMdzu,Rochinol
MUD,12,-31,C2oSUqvehnMfrXW1ZsmuP1nw6cBGVuEp5RJ9T4SLDa7F,Copper Wire
MUD,12,-31,44Wd9K25JGfn6i1ZReUJNxFEtMHDhgbqYFvhUQvjFhrv,Energy Substrate
MUD,12,-31,GgKf3m5qxauDhkoghDMdxB2iG3LAnAwdBW4GbLW3ayEh,Crystal Lattice
MUD,12,-31,7sKqBop128vgC8NZvFqif1t782dZHUZtpdNqTMVgJLTy,Survey Data Unit
MUD,12,-31,H6z6K4wYeeXtSxCigqcZjWWGtN6aCtiMbhJxvxCL1H9A,Radiation Absorber
MUD,12,-31,7pm1E1nvs96qpY1qu6PLjMMwKu15x5puR5wd1pQ7Wx55,Food
MUD,12,-31,2iDGzVLvRQc3MxGhdYnNf3rAu1JtpzBUSsuxVSoXRgap,Power Source
MUD,12,-31,5DWiwBuMvPsvRk37F7maPfC6Z1EJ9x8tx8vuTuzcQeiq,Iron
MUD,12,-31,EJwC61h8RzLKGaNJfhUXdt3HShm2eBBfGyNwD5Caa56M,Titanium Ore
MUD,12,-31,2uEGKpRvXTA36GHYLq2pPK9BYgczFV5bcgiJ6883PvPm,Electronics
MUD,12,-31,EUsyk9Ky5G2EUTKQsusFqp81VMah4mBY12zNhukKfCnR,Framework
MUD,12,-31,3hhp2MtY8YekNEFGa2Jah5KVpccRHHijJiuzqNBZEMJu,Hydrogen
MUD,12,-31,9KwmVn4kE9udBE1E37Yp3CWAqjF8p2vV1UDD571StEDQ,Field Stabilizer
MUD,12,-31,BwJmhJjSYuk3oMEN281V9R5Y9Z213FjcwLBXtF8fXjAZ,Steel
MUD,12,-31,9tZ4VynvHCT6KF3wtUNhSzvMKTU232AHAdb7Pi9KUfyd,Toolkit
MUD,12,-31,KckkLkGP336cLj3WEwmbdCeCL5qtHdFdWDB1Emg8nwG,Polymer
MUD,12,-31,CqeFQe9TaeebEj5fGFykziWkpxpuR8nfAjdXg12YDv52,Aerogel
MUD,12,-31,E3HsLtrLqh5p9X4y26CA9cgSGyGZvsPYUM7DCLvSYqrZ,Carbon
MUD,12,-31,DTARquAhUn3JY8yLqU2eysL9cWSMgubzPNKbcnGjZ79u,Calico Maxhog
MUD,12,-31,848RaW9fSXffS8AaED8JWXM4UZxvekdutoZwyFoY3ofH,Copper Ore
MUD,12,-31,Hg4yqmMhQP7Bp92qJsLe5iJimHfpLM8qwPxGLBaF934x,Diamond
MUD,12,-31,6Uk7CqYJBJWXtgMnbMeuEAiEezfWBd7d5gmQ4fNrkDTs,Super Conductor
MUD,12,-31,HcZYjE8nsBdpa5RFf6hQ8JhvRXXTnXfM9tyg98QaHx8p,Arco
MUD,12,-31,A7L411Cg4o6e8XovxUJWocnT1u5tB6Tb7j5VduhYq83k,Graphene
MUD,12,-31,F3XnN5yu1EXmJKUgFwhQGTKncWx6FftnV4WPojqyreEE,Fimbul Mamba EX
MUD,12,-31,3D4fJbRbqz7mL2CQ2JaEmDeXpBy2aVEsXuD1ZBbubAUA,Magnet
MUD,12,-31,AZxhfZhAYpV2YKQk5vvzR1wXPbUyj1wySUbwJ65ifSv6,Electromagnet
MUD,12,-31,9BhCvXv1J6yCpKhKYG3S9VR4YLWeo2vzt72s7mQTUcnW,Lumanite
MUD,12,-31,8JLbyhKsQvfHGHPJgFU7Kxbgq7TYno2W5VPssB9puTif,Copper
MUD,12,-31,FNBdhFb3peALzT5GqLneWNbwYbCdzp14h5ocQTQJnVcZ,Silica
MUD,12,-31,4iigUrSpbvJNFn8AeJBqD6BVq1teueKKbLcTS1eBHyEr,Ammunition
Ustur,2,26,Dgm6dfpkBccn6xMNdTSD9q4TyGbmU2PcvCCUNq7WG14u,Particle Accelerator
Ustur,2,26,4qHNvZiBAvuS8gXZNcAaHYZf3pABvZhoC8xarBRYL3sb,Fuel
Ustur,2,26,Av4TtbWetQDajALT3VMm79CVUrByhKXqzpmkSNvGf8hf,Strange Emitter
Ustur,2,26,7LoecUbvdsQeuXZWU8Ek3kEmDbSmvJxJeWvNtjTed4iT,Biomass
Ustur,2,26,36R52AGmWzNSh3bCyvQaEn2wmy7ghP6WTuVPgnxBqHiX,Honeyland Explorer Badge
Ustur,2,26,6TDAonm5BLoVDG5oDg8hq4tfVC95waosq54MV396sTVf,Titanium
Ustur,2,26,VtVuRaU1L9fKpQVhSPrFfGtnP43FMR2Bd13eJcPPuXy,Hydrocarbon
Ustur,2,26,A3quSnHwrL8rcHQ8c9Kn8DF8B5brjZtKoKccEYXxJHUg,Iron Ore
Ustur,2,26,5jduEHF5xBSL4WiTs481XLE6Yi4kisDfZKiirisEL4o9,Golden Ticket 2624
Ustur,2,26,3RtXhKkfcbL1mmFUGJXVfaB9n3F3dpNg6dNrP6NWRnuC,Nitrogen
Ustur,2,26,H6z1h6Pdd1Lw2cAneK3VoF4SXW4X2kkiXLtoynsTNG3w,The Edge of Paradise
Ustur,2,26,6r6ytS9AffCUCFVoFLpuBoh9cNjeenLiSzqeNwPUWC8V,Rochinol
Ustur,2,26,3zkFhVbMu4G4Vx3sfYzMYnDcX6Phcti1v5VYkfMu6KNU,Copper Wire
Ustur,2,26,4qa9n7hAR2Eb5KbQwmWHD7mq8Gyzp2jGSx9ZSkZbicLp,Energy Substrate
Ustur,2,26,4GZUFU5RXgxN1VJpvhphxGnbUoVRGJi1ngwKadfyNhkk,Crystal Lattice
Ustur,2,26,CS5TLdqf8kbrDJ6dxfMTAxRjpxLnSCojR24HZv4Ks6E2,Survey Data Unit
Ustur,2,26,FWkuHiMaqft3kte5Ru2GGshDj886MxqNwYCi6dm6e4yz,Radiation Absorber
Ustur,2,26,vdY1s35rirG8S7nU62FumhWhEdkYbzbqUosrQsyZF6q,Food
Ustur,2,26,AdcvPayK4o9MLmBLE6UVizpigBWcwzFr4wHk5xcQxJka,Power Source
Ustur,2,26,3MA9y4DoGRwKSvdcghMvTRMuusxypVGAwZ1Ft7XTK4hd,Iron
Ustur,2,26,4L5DpLJUzDaraY2LZB9Qop8D9iGpQafFbXJDHAEMfUiw,Titanium Ore
Ustur,2,26,86bButcdKR8iS5tWkNaekWWBZa8V8SKiBPnhdUt4w7wx,Electronics
Ustur,2,26,AwtwYc9xePnMQNjcPdjp9Lqu5tn4wyKvkZnmSbLtxR3p,Framework
Ustur,2,26,7nziawRvYMM9aa3jqz3XkcrhMGdoC4PXrdJHQ3dTCd2h,Hydrogen
Ustur,2,26,DBq2TiEnqJ9EUD5YUjc8qNrQNHMa9nZed8vb3x2oWYy5,Field Stabilizer
Ustur,2,26,BgoYpBKRhqpRCdpc53YFtuEruNQdRpeGRwbqThYxHAen,Steel
Ustur,2,26,91TgRAbiQDttiEbDrrwYtLHy8o7sUohDueuUYBbKEmGk,Toolkit
Ustur,2,26,9ce1wQ9akUTuUKTE7ZVJAna9PFeAdSPYjgGmogNS4NU9,Polymer
Ustur,2,26,3QcLHW4sqLygvqnNcSTsyFt4gwwB9CtKpS4Ss6eZw41L,Aerogel
Ustur,2,26,7xFxvtoU9gyUygjFUHyTCFL1okpX56YLYvk3fEaaBTUr,Carbon
Ustur,2,26,7UtjtAnuLZiHbnE6mMVsGYwLZJ1nDsLfg3wVJ2KvTTVh,Calico Maxhog
Ustur,2,26,J2LXCjETHpWDykQwpw8HsdFCNeaLKx5HmXy44aADJJA8,Copper Ore
Ustur,2,26,Hbdck4GozqeMxMBxVErJMecHKTLM4rgC98RX1RN5A35b,Diamond
Ustur,2,26,EP1gqq8djFYoVtMW2s27c6dh1N8bcngk5HHxV7m5287q,Super Conductor
Ustur,2,26,AJRErrrQWbdpLkz45NpvLyuUVAQRfymUuR5JBD6Z63zE,Arco
Ustur,2,26,AjkezaCHwedrujLqfxg79QgV5XU3QFTg81aFuLGP28kc,Graphene
Ustur,2,26,2pnX3vJT8Cyqbi781cuH65mJDPcNTQ97Aj2NGe4TTnYp,Fimbul Mamba EX
Ustur,2,26,4R7RUyi6b2y6iad1c2qXHJx2sjEWLQLZzzkQBBwRFCSf,Magnet
Ustur,2,26,5AKq6wZRXY2pZ6YQf4VYBuTPnb3cF8twMAaFXiZNengA,Electromagnet
Ustur,2,26,DHAxxFEsrXG4cQaSwEudjaGMmfKURovHR9k7CPD8bmJX,Lumanite
Ustur,2,26,FoN1DvzazmGVS8kF7WgzTN9YebiCjkkBNgu2RHwRW19j,Copper
Ustur,2,26,LJEDr75XLqK2BCUdNHGE8JDVWsFnRNRrdWDN5HmodZG,Silica
Ustur,2,26,8usJtwbpVzG33zPpviR2NUenL5Y8z389vkY5FbEXbxcg,Ammunition
Ustur,49,20,HoagEhxgxMam229hrgT93oSYDd5MfSSeg1DdNJFzzFoE,Particle Accelerator
Ustur,49,20,FsVZ4Uuy6zwjJSN4FKgM9MvUVE2Tj67y1GexiZwddWGv,Fuel
Ustur,49,20,8h2btMrrd1YezsuXzFTRY3AZj39AQ4HvVqzPWkNsSXmX,Strange Emitter
Ustur,49,20,Djk8MKsSGF9kyTAsSKT3mr9wR5XSLCD27cLjoKCXagiZ,Biomass
Ustur,49,20,3CCLoxxc9AfgJmcHrn3WJL36WAGcGPPbPp9co6K3Wipb,Honeyland Explorer Badge
Ustur,49,20,9nY6y8PcwLHUYSDs4o4gWQBdW3LKaQgsYw6Ersn91P4D,Titanium
Ustur,49,20,DrQTEdGUJSMWqr9UR4y4WGckKT8oHWD8B2P3pfCSujMe,Hydrocarbon
Ustur,49,20,AK8cbRZTFLgB6xLGgEbdyocGUDZU8BrWs6ujYvRkr7Z5,Iron Ore
Ustur,49,20,7SbtkQ2f7M1iaxp91aeHzJWSi9dqqrTeH8LAMxAC9gxv,Golden Ticket 2624
Ustur,49,20,3yC4vH6bSrro5wkDfcyvAZvirF7x4LSe1U5LV8vBULtC,Nitrogen
Ustur,49,20,9c2N1THpADvLDcLS3dfsBvo4nUAHvtySTZ6RCMXv9WG6,The Edge of Paradise
Ustur,49,20,HYeBvhQ2jCw73Wbe8VSu5Z9YndtznVpeSVLhz6bdQEnV,Rochinol
Ustur,49,20,bFGu1fVPA6QbFoBKeZwpwKsnBGPCorknCBebD6Gohx9,Copper Wire
Ustur,49,20,F61q65Vv9dpkv3Tw7VG5q9uE4ghwHQZkSYEXhjQeZdGo,Energy Substrate
Ustur,49,20,FJcNzBKnNdaWmgrUX44S9tbnrQ4ZdhZQvczLfDhHiGuv,Crystal Lattice
Ustur,49,20,4oUrQo1DT8RAgeFwnvKVVThpHLeVpTjGCV4nUk298sR9,Survey Data Unit
Ustur,49,20,2RLXZ4sh66kJyzqnbCBCEYZ5F8cFZpw6ju7pfiGK7TUt,Radiation Absorber
Ustur,49,20,DQ5HTedCkygo1U7PPSnrr8nVNzJMv6RtxHHdQBmFSbyo,Food
Ustur,49,20,DVFxHyKCJweYrvpGxWwBPKQp3wo3aeoe1jT7FRpZA8Lp,Power Source
Ustur,49,20,8p7jYghNxMhnzRZ52n5BPW98MTDfkeZpMXFGTrhVnese,Iron
Ustur,49,20,HWPPT5ribHeVSjnFxGsYcx7Zh1G1JAzQTdj2sfk9wGnL,Titanium Ore
Ustur,49,20,6RhdRqPPWm2vs4x79Ld9sto73D6CuhVRmtQVZXPKaa2a,Electronics
Ustur,49,20,5hztmD2t7YesGYZWubt8vCVSi1sBw6Dt5c117jAbuQJA,Framework
Ustur,49,20,3ukJgGzfVu99HtcM6nuyNjGdEnhHiPLgMbe7YtQnrchU,Hydrogen
Ustur,49,20,2tnsdkhDZDkbRDdw1e5nsBtQsqmUAUTCmr8cfB1TCTLP,Field Stabilizer
Ustur,49,20,BzG1d3QCWPZFqXb1AMdEoMwym43YrcP7bZfgaDSXazUy,Steel
Ustur,49,20,FX5tya2yG5kud3YzJNP4q1KEebnyV3juxB7jsfVs5qqm,Toolkit
Ustur,49,20,BCJyHLFuF68PbCcdC8qKAznQwWYrYpQ1ZLcqA5H9Rat3,Polymer
Ustur,49,20,3utk8QCdTdcQNgnkF3cXXmYaeqSZ9MZJNfwFv5B3ocGd,Aerogel
Ustur,49,20,5a41sbm4fg6k4eaErYuyazKW7KHK3uXmkXzMiKeXv7VE,Carbon
Ustur,49,20,8PFwNj4ZFbdu38TMgZe3kN4R7WvJ6XirHWEcCWCBZncp,Calico Maxhog
Ustur,49,20,EBVyMd8H28RGbXrH3efgoSKtcJpuRWQQ4Dk1yh8bL7cn,Copper Ore
Ustur,49,20,2R8JQZD9ihrCD1JyhCkveUyUx7b3JnqfuVVb66HZk3Pr,Diamond
Ustur,49,20,8zoZXhENVSJpSvgubavuGTWpWU7PZXzY3ydfYv7DmXdL,Super Conductor
Ustur,49,20,GqTyu3mxUvLbk9m9tiY1pVGFfg7W397ctD3yKuTWoNzx,Arco
Ustur,49,20,CBQjyz9jzLmXwa88hSyCvwKKKVuFNFv3bLwTESwNe7UM,Graphene
Ustur,49,20,Dc8Y2RVwefBuP6VECZK1T98R4Cu7L5FLkJxJrZ6i1tVa,Fimbul Mamba EX
Ustur,49,20,3WRNfc6aedg3RZZCn13kZ9d7Z4r27F2YNWG5Es2J75WD,Magnet
Ustur,49,20,FnWWotsmQyv9REWN65GAwMfMCBBo2gzSeU4Mhbu3MdbG,Electromagnet
Ustur,49,20,8Gr1EzsEDCnBSg3efeA6gpd4nkBFx6tGzW1soeGebqkr,Lumanite
Ustur,49,20,5NiF8zmNgbXQrPetNgGqfYPC31R79u1yNsY9j4Ra7A7Z,Copper
Ustur,49,20,3V66JcyHtFfpaVoMm68w5bqEFpjRcqvRYxj6azVx21DR,Silica
Ustur,49,20,UdubbbPmc7aBHpid5gX299XWvxpTvmJBUhhAcbP3jGp,Ammunition
"","","",8ajjHzHaNBwHFVmtkjKibKTfYTDMZ3Bommt5G1Ngcz5V,Particle Accelerator
"","","",Eqf4KdqLPjxGVg1x9WvteCtgsmnKuRguDUE3or3wvhdY,Fuel
"","","",FF2JUfYnZRsAw8D8XLR4DWuRWNnrsL7gBigx55PiV8um,Strange Emitter
"","","",H4ikRKzSxjqBLDsqu1kXBRqH9nHRNoGfqyVRaR5X33Ff,Biomass
"","","",91tD8mG3PKuCqjc2zo9p14hX3XSkdsqKk7DpsWnDonJn,Honeyland Explorer Badge
"","","",BPYZ8nLEL3YVFSqYPNw3rZjQ1uUEdzghF9tGsWtqvs4F,Titanium
"","","",8ucCFgmro5TjP3YNnYMNgHfE4EpLrqRQdf5SYxeeBVUP,Hydrocarbon
"","","",6DiDGeFm9gQZxKMEJiV51DuYvFtkXawrB8XXVNTgCvoB,Iron Ore
"","","",DESfW5ZTHQPF5NDBnEt1ewk7tNnpd4mNwuVLc8AFwneS,Golden Ticket 2624
"","","",WumWby5aiEBfoz5nAAcxiBYhCMYGxK8F5wvrZKiPz3r,Nitrogen
"","","",5ACmcU27Sh8nP8vhFaJkHTE6C4WWPzTHBxCuSV59uE4t,The Edge of Paradise
"","","",HiC7EjDreC9ks1rChdEyPZhv4PqFh36uNsQqVMY6A9Qf,Rochinol
"","","",A8dmvtPiRPGq91PG7DYyHzkfzTUy5YMf1njGDyRv8q1R,Copper Wire
"","","",5qYL5UsHiq3zVTtBNbKXVgqoY6nHjv8Ncu4uZ8GJmDU7,Energy Substrate
"","","",BZaz9Un4W4zYnND2BwKhQ32hcy99XH5NTW7SvFDTqET2,Crystal Lattice
"","","",8Qw8sf9AAiGtgUk3thEMpY9GkYA4xBEfTMZeZfevf3nP,Survey Data Unit
"","","",CDxSmfWLvHDaa2oZ94DJw6RitXijdEea6EkKZ28hstrz,Radiation Absorber
"","","",PuuTRy9VS4nuteVySu2agLxsCN3TcRtCaDq2fJFeFfT,Food
"","","",5UXJ6M3koDxmGUpCRX2CX8eCp9za2LG2TpaRGJnjEBZv,Power Source
"","","",GuUoCCSgPG7QDabLWUdaK9VtNk2BP2qgZssbVbtMu1Jj,Iron
"","","",ECuT7ProhRNyGGEP1rfZajNyqMuvSqAe5yfzZ6d5RC2i,Titanium Ore
"","","",BjuPsJN1bt2ETmdge3LP9UVeFbk5QdmWcMoBH7bWn3UE,Electronics
"","","",EDyouSgLx79i8YXpHfpEuq4Ek1DdhogdcZs4fLxHKGYA,Framework
"","","",2mQgCmF67ox4okJfYkYnS4GgckSXEzND5t5QLVM5sM9N,Hydrogen
"","","",9CHuhGyXa72W2Kvp1xUFkZhSj8Yi9q94kLXFMLFkcw95,Field Stabilizer
"","","",EZ5HascwXrAcv5cEKVkS5kqqWn2z1fN59qRRrjagrSfs,Steel
"","","",39ksCE1HsU8PoY1n8LYhp7od7WMRyVviD5Y7GZ8JAqJw,Toolkit
"","","",EyUi6UeBdBtAY5uqYcUJm6TdE1ttPNJccpeABJtC4fTd,Polymer
"","","",DoypcKKQdSmctCjNYej1zteaPshr7dUS9TZ1pC7jLFNS,Aerogel
"","","",3rUjmKVU5TXPue9eieamfhhfF1bMBWpX6MwQEK1q8Qoy,Carbon
"","","",37AxqyTvyPh35uCMr2FK4Th1okypVfWo1xuhfQMRV9Fq,Calico Maxhog
"","","",3PuhJvtNZkq47X7ZWtfj99rg2q7wF5xWWWrbeSK5cTGG,Copper Ore
"","","",DyasPgVAoLy9TsQqxAMyJSaqAwv1USyDWFo6PGWXYJK6,Diamond
"","","",G9no91Rscssv4T7tbdsFz5sU1UK3qYpG8J76w7vbuay5,Super Conductor
"","","",8aydwdHeXyD5He5yFpzyCCxWxiEpNoShSZ2Cg4NxvtLM,Arco
"","","",82S1izpiXkvJFuBXC6qRma5gB1XWPzNHPKiP7ze2shBf,Graphene
"","","",GzZMxvBjodY78S5JoC1NLxf6JnjFfGmPX8Vv73PUNoh,Fimbul Mamba EX
"","","",FmRNyDi2a6SQL8fiKaENWNU4SSzXLXnecXdnVgdMTxnS,Magnet
"","","",ARuuhN2AYiipbocGUMLjwkkgjStBvS8rmJEFtDZ9yGQU,Electromagnet
"","","",52gihrSrVePqkQe6bnSUR2XYErgJKyvJCTKxNExJTTnr,Lumanite
"","","",2pPier4emCNs4FdH2f2hfuWgL66dmKFswHRS5bijssYK,Copper
"","","",CDuWVVX6GEDth1LduBZWGAXsiJF5qiR1yeTvw8DPp6Vv,Silica
"","","",5t4pq9wRsez5bQQhpSh42sGc3DZ3ne38z1Rg4HVPVxmQ,Ammunition
Ustur,30,28,CCvYBLTMkbviommASW16vujv5Uskz5pYdgrS2T2UMca8,Particle Accelerator
Ustur,30,28,BHvnHJiEo93J8ZkHVGQSTVvifwPQgeW6XKEAiL8DFC3v,Fuel
Ustur,30,28,C8q9pBjAar3FpSVp1ofC4qVzCUANm4iH6pgpZNBMffiB,Strange Emitter
Ustur,30,28,7EhrcLbPD6yLKnWoV8qkdwkTmtcSgBtAnCXy6ZU5erEu,Biomass
Ustur,30,28,9Pw2Sr8rkcJJxMAjPkUWof5DZr2gP3A96FWMUJ4UXAuu,Honeyland Explorer Badge
Ustur,30,28,H6i9WHQJAPcDefBPESTHjXQW1tfNQGqx6EgPzVuEwEah,Titanium
Ustur,30,28,4eoccbmMJ2R6cmjwksH6TWccYuTcW338eBThaGvkFJsA,Hydrocarbon
Ustur,30,28,oZVamkFg5A2JPPmBVo3hgnphgGTUJTGwXcWwcmTVqgh,Iron Ore
Ustur,30,28,7YrTkXnyL7u3ZkpkZR8cvk99d9JaNdB2HNSgjeruggX2,Golden Ticket 2624
Ustur,30,28,GYf3YjZ8p4QQE6vwaq34TXhNBYSzutKa7nn7zFb8Fces,Nitrogen
Ustur,30,28,Gise17TJkP1H34HkJ5zraZKTKVpYMTgEBfs3RZwv81sM,The Edge of Paradise
Ustur,30,28,HZJQpwfpkaUZYrqEKt3dCwQHM1B5tkNAzvQUJux7CnPU,Rochinol
Ustur,30,28,14spVYa5ugTyK8Fq6DSTCG6bgDxxVzNvWykohK8jmSU4,Copper Wire
Ustur,30,28,BxA3NZCE2NdWGSKhUU2gNvCASNmTH1dBRq2ke5eX4rXK,Energy Substrate
Ustur,30,28,J71GfcPCoE2bznaqfJnguiDeuj8t6pghwWeqSmx3gWDm,Crystal Lattice
Ustur,30,28,DXmNXUZCgiooEdw1oxPDKeWw8MGYcpU6xXGUiMeWWzwW,Survey Data Unit
Ustur,30,28,AVMzESr1BjCmivALmYQ2NAfjdvVDjazVMjEFFjDDA8uK,Radiation Absorber
Ustur,30,28,E7zeGr6RcjxYogZnoQibgJAKZaPN1k7rjzsXMfL6Lvqv,Food
Ustur,30,28,BtrTBGdirJtqbcy3Ajd9qnHxGTFxH3StEKSKV7iX4P2K,Power Source
Ustur,30,28,7juva6A5rrMw6FiHkbC17GB8a5CV9TDCd7TgwF3pxqcx,Iron
Ustur,30,28,5DxMvVvcy3ySDceqAF3Qe1xrER78kqeBdh4TtBJ3BjvS,Titanium Ore
Ustur,30,28,AXVpkx9EPEnK7hTrcLHCcbgepJ5t5Y7oZvfTJ5gxc8Kz,Electronics
Ustur,30,28,5iYaTtQV5teJBe6qnzRCANrqrRusFc5t9ntPb4R32pJG,Framework
Ustur,30,28,n18xREs8EQfkqARUThkx5F5dV9YwUUD7iez2RH8frgV,Hydrogen
Ustur,30,28,9h41xeVC5pJBtxtTn7YUkkGYKck3ijaoq9CujnqL3Kdu,Field Stabilizer
Ustur,30,28,7oeDA78FURDKqKyD5NP46TjT93mHEwUbJLi41YeLMzDY,Steel
Ustur,30,28,912JSJDXWMDrGmxAKUvJ6rY7Y24GwVgFsukuaVe4q54G,Toolkit
Ustur,30,28,EehPwhs5nNULh6j9EWUwPaNxkR94k2zRCXmJnxfBPGnX,Polymer
Ustur,30,28,Hpq1WKPSzidbLggAqTZqqxCTguryTYUvERaFH8VSWMBx,Aerogel
Ustur,30,28,Z22tH9hXSMDgnHgYVNbGuiJ76e1QVnZyGkQkQLhBJQT,Carbon
Ustur,30,28,6QcVSjdH8kYJVbCeKsNPNtdZd3iPf2QtvjFvJqTU93PP,Calico Maxhog
Ustur,30,28,EWFPHxjzDW7ZuYxedgyECDEd5nj7j46PWhvUzvwrFxfB,Copper Ore
Ustur,30,28,HBfusQ1TpQp94oe3DeDPFjsq4FtoR2qQAPPer5CKzANi,Diamond
Ustur,30,28,5G6oQnfGcHxY8bmxstZhK1eyKrL4hbNq6w546J12AUwM,Super Conductor
Ustur,30,28,6JeTdea3cQqNqVxQynyPjVLQ2ZhjG3Z1QW9M5fLS7B7r,Arco
Ustur,30,28,2fp3N9UzWSJyqgv8heq5VsTLthumCisbGsAM3xzgqoPQ,Graphene
Ustur,30,28,FM7vLFG8A31fYFfBFsQnCM5DbevAwhwBWS8iGN8u6TaS,Fimbul Mamba EX
Ustur,30,28,3nvdZ9VkC3qPiCtbuJpu5tFTvEeBvdKqM7oYCxG1cKFp,Magnet
Ustur,30,28,227JAaM7m8TwQgUSgNNhXfc39yvuD6eG4BDESWHDspkC,Electromagnet
Ustur,30,28,GaA35yvZMEEF7vpqGfhyqfM7MSt3Z89qiXse1rFgLBcK,Lumanite
Ustur,30,28,BjEQdLivhiZmZrzWRMuxCrR9oCToFPH78BtvkaAErikJ,Copper
Ustur,30,28,BMRwjAX1VfLPNne76vtUzZYdUAa64GzCQVx6AaoqMvzv,Silica
Ustur,30,28,C56mM68yzCR9CEwxisqXbEyMw1Brzhfkek1ugr3Dyp8m,Ammunition
ONI,-30,30,Crk2kQnE2nPxz89Z3L6hUp6vGPnM971yABn9Pnc2ZV49,Particle Accelerator
ONI,-30,30,2TxHSzB1N5q7SHkjFvopK5bDhAMa8t395bgbzReN9698,Fuel
ONI,-30,30,6iEjqv3UpvVQUE4Tnt3H9jT6fjJnHgFg3jtTUGQfUwNk,Strange Emitter
ONI,-30,30,77mBSity7sSbyXKHzXBqx5euFvCvepP9ekoHJAEBjUEh,Biomass
ONI,-30,30,8t6P61w9udrc6oF5uGYieGfi62Rxusgzq1P9CTUHjA3w,Honeyland Explorer Badge
ONI,-30,30,5ve2A5xWNDEN6oXbnS5w5zuems5xTKapU7ZjKfwPbsu5,Titanium
ONI,-30,30,98c7qpVq2orw3DWXdzygHeJYG1uhVCUpJswKQu7HGsur,Hydrocarbon
ONI,-30,30,EbZmtQpQVXR9ZJTfJiS5zKSupvAwnzZAtpMgFLMNS7aY,Iron Ore
ONI,-30,30,6Pzts4Nqqi45fP8uNBTcGLD884fjPXvCkGFoz1RH2qwV,Golden Ticket 2624
ONI,-30,30,Bjpuqrek6tzy28xu3Df2qXvpzDXkAbhD4z29sK9gTrRu,Nitrogen
ONI,-30,30,FbZ1EFvs1HQ3Xdn3vhSBm8oSJstDSAp1dPJC8fZxJ6B7,The Edge of Paradise
ONI,-30,30,4ckdFhh6kqf5c7ZZkRqYLKj515EHSrWZqqkXaPcxM3c6,Rochinol
ONI,-30,30,DBWomqgWvgQG44B16jviLokNsZ8eZAQAHaJiSG8yEvvr,Copper Wire
ONI,-30,30,9aspFt12vNMZnxqRbaMuHdXrW9poHWerBLyibUcykEfS,Energy Substrate
ONI,-30,30,FfNydM64yZiQMdTmhjs9KtdQN4h8mitFAb2MToEzs74t,Crystal Lattice
ONI,-30,30,wvp1Gs547VuUewNnWbUqzoGHidiSs6PtGZGFtwvomS8,Survey Data Unit
ONI,-30,30,3qX89Y5JQFhJkwf8eL3D3nQcpcBEG58526YtxKc7GnmY,Radiation Absorber
ONI,-30,30,9zoscFgd2oMDacWPBrV9fJRvcV4zyCmreBnpogrZPj3K,Food
ONI,-30,30,G7kkL1wRFruZMxBrDRyZXzCSanthth17Tu9VhzWWAvZe,Power Source
ONI,-30,30,CBxUMuNh6U8UBu6kdCJg7J3xve93WDKAcY4tsrD4nmH5,Iron
ONI,-30,30,8ijWvcSPTiePRN7U273jqCNXv91seCvtmZEyB5Pj4M3p,Titanium Ore
